start_time:2016-12-10 06:55:26,device_id:00000001,cmd_cnt:32
_time,G_STA,G_LON,G_LAT,G_ALT,G_pdop,G_hdop,G_vdop,G_SPD,G_DIR,G_DATE,G_TIME,SL_V,SL_GPS,SL_BD,G_MODE,_0103,_0104,_0105,_0106,_0107,_010c,_010d,_010e,_010f,_0110,_0111,_0115,_011f,_0121,_0124,_012e,_0130,_0131,_0133,_0134,_013c,_013e,_0142,_0143,_0144,_0145,_0147,_0149,_014a,_014c,_014d,_014e
2016-12-10 06:55:36,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:00,00,00,00,1,41030200,410473,410569,410687,41077b,err,410d00,410e8d,410f3f,4110011c,411132,411503ff,err,41210000,4124809d6a1b,412e00,err,4131419a,41335d,4134808e8002,413c11b3,err,414235b6,41430036,41447ff2,414501,414785,414928,414a51,414c32,414d0000,414e7de8
2016-12-10 06:55:37,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:01,00,04,07,1,41030200,err,410569,410687,41077b,410c0aab,410d00,410e91,410f3f,41100109,411132,411503ff,411f014b,41210000,41247ed167af,412e00,err,4131419a,41335d,41347e847ff5,413c11b3,413e0b2d,414235b6,4143003b,41447ff2,414502,err,414928,414a51,414c32,err,414e7de8
2016-12-10 06:55:38,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:02,00,04,07,1,41030200,410473,410569,410686,41077b,410c0af9,410d00,410e8f,410f3f,4110011f,err,411503ff,411f014c,41210000,err,412e00,4130ff,4131419a,41335d,41347ef67ff8,413c11b2,413e0b30,414235b6,41430036,41447ff2,414501,414785,414928,414a51,414c32,414d0000,414e7de8
2016-12-10 06:55:39,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:03,00,04,07,1,41030200,410472,410569,410686,41077b,err,410d00,410e98,410f3f,41100119,411132,411503ff,err,41210000,41247f8b688b,412e00,4130ff,4131419a,41335d,err,413c11b2,413e0b33,414235dd,41430039,err,414502,414785,414928,414a51,err,414d0000,414e7de8
2016-12-10 06:55:40,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:04,00,04,07,1,41030200,410475,410569,410686,41077b,410c09c7,410d00,410e9e,410f3f,4110010f,411132,411503ff,411f014e,41210000,41247f5568a9,412e00,err,4131419a,41335d,41347f627ffa,413c11b2,err,414233ba,41430042,41447ff2,414502,414786,414928,414a51,err,414d0000,414e7de8
2016-12-10 06:55:41,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:05,00,04,07,1,41030200,41047a,41056a,410685,41077b,410c09a1,410d00,410e9c,410f3f,41100117,411132,411503ff,err,41210000,41247f8568a9,412e00,4130ff,4131419a,41335d,41347f8e7ffd,413c11b1,413e0b3a,41423247,41430041,41447ff2,414502,414786,414928,414a51,414c32,414d0000,414e7de8
2016-12-10 06:55:42,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:06,00,04,07,1,41030200,41047e,41056a,410684,err,410c0a7f,410d00,410e8b,410f3f,4110012d,411133,411503ff,411f0150,41210000,41247ff06953,412e00,4130ff,err,41335d,41347ff27fff,413c11b1,413e0b3d,err,4143003f,41447ff2,414502,414786,err,414a51,414c33,414d0000,414e7de8
2016-12-10 06:55:43,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:07,00,04,07,1,41030200,41047d,41056a,410684,41077b,410c0aa5,410d00,410e89,410f3f,41100132,411133,411503ff,411f0151,41210000,41247e4966e7,412e00,4130ff,4131419a,41335d,41347e4e7ff4,413c11b1,413e0b40,err,4143003c,41447ff2,414502,414786,414928,414a51,414c33,414d0000,414e7de8
2016-12-10 06:55:44,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:08,00,04,07,1,41030200,41047a,41056a,410684,41077b,410c0a69,410d00,410e92,410f3f,41100103,411132,err,411f0152,41210000,41247fd86953,412e00,4130ff,4131419a,err,413480598001,413c11b1,413e0b43,4142358e,41430038,41447ff2,414502,414786,414928,414a51,414c33,414d0000,414e7de8
2016-12-10 06:55:45,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:09,00,04,07,1,41030200,410475,41056a,410685,41077b,410c0abe,410d00,410e8e,410f3f,41100113,411132,411503ff,411f0153,41210000,4124833c6d45,412e00,err,4131419a,41335d,4134831d8011,413c11b1,err,414235b6,41430037,41447ff2,414501,err,414928,414a51,414c32,414d0000,414e7de8
2016-12-10 06:55:46,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:10,00,04,07,1,41030200,410472,41056a,err,41077b,410c0ac1,410d00,err,410f3f,41100106,411132,411503ff,411f0154,41210000,err,412e00,4130ff,4131419a,41335d,err,413c11b1,413e0b49,414235b6,41430036,err,414501,414785,414928,414a51,414c32,414d0000,414e7de8
2016-12-10 06:55:47,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:11,00,04,07,1,41030200,err,41056a,410688,41077b,410c0aa5,410d00,410e94,410f3f,41100103,411132,411503ff,err,41210000,4124802b69b7,412e00,4130ff,err,41335d,41347fc77ffe,413c11b0,413e0b4c,err,41430040,41447ff2,414502,414786,err,414a51,414c33,414d0000,414e7de8
2016-12-10 06:55:48,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:12,00,04,07,1,41030200,410475,41056a,410687,41077b,410c0a08,410d00,410e9b,410f3f,4110012d,411132,411503ff,411f0156,41210000,41247f456859,412e00,4130ff,4131419a,41335d,41347f477ffb,413c11b0,413e0b4f,41423456,4143003f,41447ff2,414502,414785,414928,414a51,414c32,414d0000,414e7de8
2016-12-10 06:55:49,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,22:55:13,00,04,07,1,41030200,410479,41056a,410686,41077b,410c09f6,410d00,410e96,410f3f,4110010f,err,411503ff,411f0157,41210000,41247d7f65b1,err,4130ff,4131419a,41335d,41347d187fea,413c11b0,413e0b52,41423567,err,41447ff2,414502,414786,414928,414a51,414c33,414d0000,414e7de8
