start_time:2016-12-04 17:24:17,device_id:00000001,cmd_cnt:32
_time,G_STA,G_LON,G_LAT,G_ALT,G_pdop,G_hdop,G_vdop,G_SPD,G_DIR,G_DATE,G_TIME,SL_V,SL_GPS,SL_BD,G_MODE,_0103,_0104,_0105,_0106,_0107,_010c,_010d,_010e,_010f,_0110,_0111,_0115,_011f,_0121,_0124,_012e,_0130,_0131,_0133,_0134,_013c,_013e,_0142,_0143,_0144,_0145,_0147,_0149,_014a,_014c,_014d,_014e
2016-12-04 17:24:59,1,113.34034-E,23.14901-N,-28.3m,4.0,1.8,3.6,0.000,0.000,2016-12-04,09:25:27,13,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,41247ff5698f,412e00,4130ff,41314129,err,41347fee8000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:00,1,113.34034-E,23.14901-N,-28.3m,4.0,1.8,3.6,0.000,0.000,2016-12-04,09:25:28,13,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,41247ff5698f,412e00,4130ff,41314129,41335d,41347ff28000,413c05ab,413e02f9,err,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:01,1,113.34034-E,23.14901-N,-28.3m,8.5,3.7,7.6,0.000,0.000,2016-12-04,09:25:29,12,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,err,411500ff,411f0000,41210000,41247ff26985,err,4130ff,41314129,41335d,41347fee8000,413c05ab,413e02f9,err,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:02,1,113.34034-E,23.14901-N,-28.3m,8.5,3.7,7.6,0.000,0.000,2016-12-04,09:25:30,12,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,err,410f53,41100011,411130,411500ff,411f0000,41210000,41247fee6999,err,4130ff,41314129,41335d,41347ff28000,413c05ab,413e02f9,err,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:03,1,113.34034-E,23.14901-N,-28.3m,8.5,3.7,7.6,0.000,0.000,2016-12-04,09:25:31,12,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,41247ff06999,412e00,4130ff,41314129,41335d,41347fee8000,err,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:04,1,113.34034-E,23.14901-N,-28.3m,4.0,1.9,3.5,0.000,0.000,2016-12-04,09:25:32,12,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,41247ff2698f,412e00,4130ff,41314129,41335d,41347ff58000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,err
2016-12-04 17:25:05,1,113.34034-E,23.14901-N,-28.3m,16.0,6.7,14.6,0.000,0.000,2016-12-04,09:25:33,11,12,11,3,err,410400,err,410680,41077f,410c0000,410d00,410e8a,410f53,41100012,411130,411500ff,411f0000,41210000,41247ff2698f,412e00,4130ff,41314129,41335d,41347fee8000,413c05ab,413e02f9,err,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:06,1,113.34034-E,23.14901-N,-28.3m,16.0,6.7,14.6,0.000,0.000,2016-12-04,09:25:34,11,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,err,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,41247ff2698f,412e00,4130ff,41314129,41335d,41347ff28000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,err,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:07,1,113.34034-E,23.14901-N,-28.3m,8.5,3.7,7.6,0.000,0.000,2016-12-04,09:25:35,12,12,11,3,41030100,410400,err,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,41247fee6999,412e00,4130ff,41314129,41335d,err,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:08,1,113.34034-E,23.14901-N,-28.3m,8.5,3.7,7.6,0.000,0.000,2016-12-04,09:25:36,12,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,err,411f0000,41210000,err,412e00,4130ff,41314129,41335d,41347ff28000,413c05ab,413e02f9,err,41430000,4144523a,414500,414783,414928,err,414c29,414d0000,414e7cd6
2016-12-04 17:25:09,1,113.34034-E,23.14901-N,-28.3m,4.0,1.8,3.6,0.000,0.000,2016-12-04,09:25:37,13,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,err,412e00,4130ff,41314129,41335d,41347fee8000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,err
2016-12-04 17:25:10,1,113.34030-E,23.14900-N,-80.4m,16.0,6.7,14.5,1.500,0.000,2016-12-04,09:25:38,11,12,11,3,41030100,410400,err,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,41247ff2698f,412e00,err,41314129,41335d,41347ff08000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,err,414d0000,err
2016-12-04 17:25:11,1,113.34030-E,23.14900-N,-83.4m,4.3,1.9,3.9,1.600,0.000,2016-12-04,09:25:39,12,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,err,411130,411500ff,411f0000,41210000,41247ff5698f,412e00,4130ff,41314129,41335d,41347ff28000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,err,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:12,1,113.34029-E,23.14900-N,-85.7m,8.5,3.7,7.6,1.500,0.000,2016-12-04,09:25:40,12,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,err,411f0000,41210000,41247ff06999,412e00,4130ff,41314129,41335d,41347ff58000,413c05ab,413e02f9,41422eb1,41430000,4144523a,err,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:13,1,113.34029-E,23.14900-N,-88.7m,4.0,1.8,3.6,1.600,0.000,2016-12-04,09:25:41,13,12,11,3,err,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,err,411f0000,41210000,41247ff06999,412e00,4130ff,41314129,41335d,41347ff58000,413c05ab,413e02f9,41422eb1,41430000,4144523a,err,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:14,1,113.34029-E,23.14900-N,-91.7m,4.3,1.9,3.9,1.700,0.000,2016-12-04,09:25:42,12,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,err,412e00,4130ff,41314129,41335d,41347ff08000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:15,1,113.34029-E,23.14900-N,-94.5m,4.0,1.8,3.6,1.800,0.000,2016-12-04,09:25:43,13,12,11,3,41030100,410400,41054a,err,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,41247ff26999,412e00,4130ff,41314129,41335d,41347ff28000,err,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:16,1,113.34028-E,23.14900-N,-96.4m,4.0,1.8,3.6,1.600,0.000,2016-12-04,09:25:44,13,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,err,41100011,411130,411500ff,411f0000,41210000,41247ff0698f,412e00,4130ff,41314129,err,41347fee8000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:17,1,113.34028-E,23.14900-N,-96.4m,4.3,1.9,3.9,0.000,0.000,2016-12-04,09:25:45,12,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,err,410f53,41100011,411130,411500ff,411f0000,41210000,41247ff06999,412e00,4130ff,41314129,41335d,41347ff28000,413c05ab,413e02f9,41422eb1,41430000,err,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:18,1,113.34028-E,23.14900-N,-96.4m,4.0,1.8,3.6,0.000,0.000,2016-12-04,09:25:46,13,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,err,41100011,411130,411500ff,411f0000,41210000,41247fee698f,412e00,4130ff,41314129,41335d,41347ff08000,413c05ab,413e02f9,41422eb1,41430000,4144523a,err,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:19,1,113.34028-E,23.14900-N,-96.4m,4.0,1.8,3.6,0.000,0.000,2016-12-04,09:25:47,13,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,err,411f0000,41210000,41247ff06999,412e00,4130ff,41314129,41335d,41347ff08000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:20,1,113.34028-E,23.14900-N,-96.4m,4.0,1.8,3.6,0.000,0.000,2016-12-04,09:25:48,13,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,err,41247ff2698f,412e00,4130ff,41314129,41335d,41347ff28000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,err,414e7cd6
2016-12-04 17:25:21,1,113.34028-E,23.14900-N,-96.4m,4.1,1.9,3.6,0.000,0.000,2016-12-04,09:25:49,12,12,11,3,41030100,err,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,err,411130,411500ff,411f0000,41210000,41247ff5698f,412e00,err,41314129,41335d,41347fee8000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,err,414e7cd6
2016-12-04 17:25:22,1,113.34028-E,23.14900-N,-96.4m,4.3,1.8,3.9,0.000,0.000,2016-12-04,09:25:50,13,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,err,411500ff,411f0000,41210000,41247ff2698f,412e00,4130ff,41314129,41335d,41347ff28000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,err,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:23,1,113.34028-E,23.14900-N,-96.4m,4.6,1.8,4.2,0.000,0.000,2016-12-04,09:25:51,12,12,11,3,41030100,err,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,41247ff0698f,412e00,4130ff,41314129,41335d,41347ff08000,413c05ab,err,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:24,1,113.34021-E,23.14911-N,-80.5m,3.3,1.4,3.0,0.000,0.000,2016-12-04,09:25:52,12,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,err,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,err,412e00,4130ff,41314129,41335d,41347ff28000,413c05ab,413e02f9,41422eb1,41430000,err,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:25,1,113.34021-E,23.14911-N,-80.5m,4.1,1.9,3.6,0.000,0.000,2016-12-04,09:25:53,12,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,41247ff0698f,412e00,4130ff,41314129,41335d,41347ff78000,413c05ab,413e02f9,41422eb1,41430000,err,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:26,1,113.34021-E,23.14911-N,-80.5m,4.1,1.9,3.6,0.000,0.000,2016-12-04,09:25:54,12,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,err,41247ff2698f,412e00,4130ff,41314129,41335d,err,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:27,1,113.34021-E,23.14911-N,-80.5m,4.1,1.9,3.6,0.000,0.000,2016-12-04,09:25:55,12,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,err,412e00,4130ff,41314129,41335d,41347ff28000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,err
2016-12-04 17:25:28,1,113.34021-E,23.14911-N,-80.5m,4.2,1.9,3.8,0.000,0.000,2016-12-04,09:25:56,11,12,11,3,41030100,410400,err,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,41247fee698f,412e00,4130ff,41314129,41335d,err,413c05ab,413e02f9,41422eb1,41430000,4144521d,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:29,1,113.34021-E,23.14911-N,-80.5m,4.1,1.9,3.6,0.000,0.000,2016-12-04,09:25:57,12,12,11,3,41030100,err,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,41247fee6985,412e00,4130ff,41314129,41335d,41347fee8000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:30,1,113.34021-E,23.14911-N,-80.5m,4.3,2.0,3.9,0.000,0.000,2016-12-04,09:25:58,11,12,11,3,41030100,410400,41054a,410680,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,err,41247ff26999,412e00,4130ff,err,41335d,41347ff28000,413c05ab,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
2016-12-04 17:25:31,1,113.34021-E,23.14911-N,-80.5m,4.3,2.0,3.9,0.000,0.000,2016-12-04,09:25:59,11,12,11,3,41030100,410400,410549,err,41077f,410c0000,410d00,410e8a,410f53,41100011,411130,411500ff,411f0000,41210000,41247fee6985,412e00,4130ff,41314129,41335d,41347ff08000,err,413e02f9,41422eb1,41430000,4144523a,414500,414783,414928,414a51,414c29,414d0000,414e7cd6
