start_time:2016-12-09 21:55:53,device_id:00000001,cmd_cnt:32
_time,G_STA,G_LON,G_LAT,G_ALT,G_pdop,G_hdop,G_vdop,G_SPD,G_DIR,G_DATE,G_TIME,SL_V,SL_GPS,SL_BD,G_MODE,_0103,_0104,_0105,_0106,_0107,_010c,_010d,_010e,_010f,_0110,_0111,_0115,_011f,_0121,_0124,_012e,_0130,_0131,_0133,_0134,_013c,_013e,_0142,_0143,_0144,_0145,_0147,_0149,_014a,_014c,_014d,_014e
2016-12-09 21:56:04,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:32,00,00,00,1,41030200,41047f,410551,41067e,41077c,err,410d00,410ea0,410f48,4110017b,411134,411500ff,err,41210000,41247dbd6665,412e00,4130ff,41314197,41335d,err,413c0480,413e0305,414235b6,4143003e,err,414503,414788,414928,414a51,414c34,414d0000,414e7dd3
2016-12-09 21:56:05,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:33,00,08,08,1,41030200,41047d,410551,41067e,41077c,410c0cf0,410d00,410e9c,410f48,41100178,411134,411500ff,411f000d,41210000,41247eb067cd,err,4130ff,41314197,41335d,41347e7c7ff6,413c04a9,413e0305,414235a2,err,41448000,414503,414788,414928,err,414c34,414d0000,414e7dd3
2016-12-09 21:56:06,1,113.33986-E,23.17278-N,-9.7m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:33,04,08,08,1,41030200,41047c,410551,41067e,err,410c0ced,410d00,410e9d,410f48,err,411134,411500ff,411f000f,41210000,41247fcb6971,412e00,4130ff,41314197,41335d,41347fd18000,413c04d1,413e0305,414235a2,41430041,41448000,414503,414788,err,414a51,414c34,414d0000,err
2016-12-09 21:56:07,1,113.33986-E,23.17278-N,-20.3m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:34,04,08,08,1,41030200,err,410551,41067e,41077c,410c0cdd,410d00,410e9c,err,41100178,411134,411500ff,411f000f,41210000,4124804e69e9,412e00,4130ff,41314197,41335d,err,413c04f8,413e0306,414235a2,4143003f,41447ff2,414503,414788,414928,414a51,414c34,414d0000,414e7dd3
2016-12-09 21:56:08,1,113.33986-E,23.17278-N,-15.9m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:35,04,14,11,1,41030200,41047d,410552,41067f,41077c,410c0cda,410d00,410e9a,410f48,41100177,411134,411500ff,411f0010,41210000,41247ff56953,412e00,4130ff,41314197,41335d,41347ff78000,413c051e,err,414235b6,41430042,41447ff2,414503,err,414928,414a51,414c34,414d0000,err
2016-12-09 21:56:09,1,113.33986-E,23.17278-N,-14.2m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:36,04,14,11,1,41030200,41047c,410552,41067f,41077c,410c0cc4,410d00,410e9a,410f48,41100175,411134,411500ff,err,41210000,4124807169fd,412e00,4130ff,41314197,41335d,4134807c8002,413c0544,413e0307,414235b6,41430041,41447ff2,414503,414788,414928,414a51,414c34,414d0000,414e7dd3
2016-12-09 21:56:10,1,113.33985-E,23.17278-N,-3.3m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:37,05,14,11,1,41030200,41047d,410552,410680,41077c,410c0cea,410d00,410e98,410f48,41100177,err,411500ff,411f0012,41210000,4124812a6ac5,412e00,4130ff,41314197,41335d,4134811c8005,413c0569,413e0308,414235b6,41430041,41447ff2,414503,414788,414928,414a51,414c34,414d0000,414e7dd3
2016-12-09 21:56:11,1,113.33985-E,23.17278-N,-3.2m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:38,05,14,11,1,41030200,41047d,410552,410681,41077c,410c0ced,410d00,410e97,410f47,41100177,411134,411500ff,err,41210000,41247ff56967,412e00,4130ff,41314197,41335d,err,413c058e,413e0309,414235b6,err,41447ff2,414503,414788,414928,err,414c34,414d0000,414e7dd3
2016-12-09 21:56:12,1,113.33990-E,23.17277-N,11.6m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:39,05,14,11,1,err,41047c,410553,410681,41077c,410c0cae,410d00,err,410f47,41100178,411134,err,411f0015,41210000,412480996a4d,412e00,4130ff,41314197,err,413480ad8003,413c05b2,413e030a,414235a2,err,41447ff2,414503,414788,414928,err,414c34,414d0000,414e7dd3
2016-12-09 21:56:13,1,113.33992-E,23.17277-N,15.1m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:40,06,14,11,1,41030200,41047d,410553,410682,41077c,410c0ce7,410d00,410e95,err,41100177,411134,411500ff,411f0015,41210000,4124807469f3,412e00,4130ff,41314197,err,413480238000,413c05d6,413e030b,err,41430041,41447ff2,414503,414788,err,414a51,414c34,414d0000,414e7dd3
2016-12-09 21:56:14,1,113.33990-E,23.17278-N,12.3m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:41,06,14,11,1,41030200,41047d,410553,410682,41077c,410c0cea,410d00,410e95,410f47,41100178,411134,411500ff,411f0016,41210000,41247fcf692b,err,4130ff,41314197,41335d,4134800f8000,413c05fa,413e030c,err,41430042,41447ff2,414503,414788,414928,414a51,414c34,414d0000,err
2016-12-09 21:56:15,1,113.33990-E,23.17278-N,12.4m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:42,06,14,11,1,41030200,41047d,410553,410682,41077c,410c0cda,410d00,410e94,410f47,41100175,411134,411500ff,411f0017,41210000,4124800d695d,412e00,4130ff,41314197,err,41347fa87ffd,413c05fa,413e030c,414235a2,41430040,41447ff2,414503,414788,414928,414a51,414c34,414d0000,414e7dd3
2016-12-09 21:56:15,1,113.33990-E,23.17278-N,12.4m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:43,06,14,11,1,41030200,41047d,410553,410682,41077c,410c0ca5,410d00,410e98,410f47,err,411134,411500ff,411f0018,41210000,4124801a697b,412e00,4130ff,41314197,41335d,err,413c061d,413e030d,414235a2,err,41447ff2,414503,414788,414928,err,414c34,414d0000,414e7dd3
2016-12-09 21:56:17,1,113.33990-E,23.17278-N,12.4m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:44,06,14,11,1,41030200,41047e,410553,410682,41077c,410c0cc7,410d00,410e93,410f47,4110017d,411134,411500ff,411f0019,41210000,4124803b6a07,412e00,4130ff,41314197,41335d,413480558000,413c0640,413e030e,414235a2,41430042,41447ff2,err,414788,414928,414a51,err,414d0000,414e7dd3
2016-12-09 21:56:17,1,113.33990-E,23.17278-N,12.4m,0.0,0.0,0.0,0.000,0.000,2016-12-09,13:55:45,06,14,11,1,41030200,41047e,410553,410682,41077c,410c0cf6,410d00,410e91,410f47,4110017d,411134,411500ff,411f001a,41210000,err,412e00,4130ff,41314197,41335d,41347f947ffe,413c0663,413e030f,414235a2,41430041,err,414503,414788,414928,414a51,414c34,414d0000,414e7dd3
2016-12-09 21:56:18,1,113.33990-E,23.17278-N,9.5m,3.3,1.5,3.0,0.000,0.000,2016-12-09,13:55:46,07,14,11,3,41030200,41047e,410553,410682,err,410c0cae,410d00,410e93,410f47,4110017a,411134,411500ff,411f001b,41210000,err,err,4130ff,41314197,41335d,413480418000,413c0685,413e0311,414235b6,41430042,41447ff2,414503,414788,414928,414a51,414c34,414d0000,err
2016-12-09 21:56:20,1,113.33990-E,23.17278-N,9.5m,3.5,1.6,3.1,0.000,0.000,2016-12-09,13:55:47,07,14,11,3,41030200,41047e,410554,410682,41077c,410c0c8f,410d00,410e95,410f47,4110016f,err,411500ff,411f001c,41210000,41247fb36903,err,4130ff,41314197,41335d,41347fe57fff,err,413e0313,414235a2,41430043,41447ff2,414503,414788,414928,err,414c34,414d0000,414e7dd3
2016-12-09 21:56:20,1,113.33990-E,23.17278-N,9.5m,5.1,1.9,4.7,0.000,0.000,2016-12-09,13:55:48,07,14,11,3,41030200,41047f,err,410682,41077c,410c0cb5,410d00,410e93,410f47,41100175,411134,411500ff,411f001d,err,412480f36a9d,err,4130ff,41314197,41335d,413480db8004,err,413e0314,4142357b,41430046,41447ff2,err,414788,414928,414a51,414c34,err,414e7dd3
2016-12-09 21:56:22,1,113.33990-E,23.17278-N,9.5m,3.9,1.5,3.6,0.000,0.000,2016-12-09,13:55:49,07,14,11,3,41030200,410482,410554,410683,41077c,410c0c80,410d00,410e93,410f47,41100189,411134,411500ff,411f001e,41210000,4124812a6acf,412e00,4130ff,err,41335d,err,err,413e0316,4142358e,41430044,41447ff2,err,414788,414928,414a51,414c34,414d0000,414e7dd3
2016-12-09 21:56:23,1,113.33990-E,23.17278-N,9.5m,3.3,1.5,3.0,0.000,0.000,2016-12-09,13:55:50,07,14,11,3,41030200,410483,err,410684,41077c,410c0c4e,410d00,410e94,410f47,err,411134,411500ff,411f001f,41210000,err,412e00,4130ff,41314197,41335d,41347fb57ffe,413c070a,413e0317,err,41430048,41447ff2,414504,414788,414928,414a51,414c34,414d0000,414e7dd3
