start_time:2016-12-08 18:06:37,device_id:00000001,cmd_cnt:32
_time,G_STA,G_LON,G_LAT,G_ALT,G_pdop,G_hdop,G_vdop,G_SPD,G_DIR,G_DATE,G_TIME,SL_V,SL_GPS,SL_BD,G_MODE,_0103,_0104,_0105,_0106,_0107,_010c,_010d,_010e,_010f,_0110,_0111,_0115,_011f,_0121,_0124,_012e,_0130,_0131,_0133,_0134,_013c,_013e,_0142,_0143,_0144,_0145,_0147,_0149,_014a,_014c,_014d,_014e
2016-12-08 18:06:48,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-08,10:06:29,00,00,00,1,41030200,410487,410547,410687,41077c,410c0dbb,410d00,410e9c,410f42,err,411135,411500ff,411f0012,41210000,41247ce664fd,412e00,4130ff,4131418c,41335d,41347cdd7fea,413c057b,413e02aa,414235f0,41430049,41447ff2,414504,414789,414928,414a51,414c35,414d0000,414e7d91
2016-12-08 18:06:49,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-08,10:06:30,00,08,08,1,41030200,410487,410547,410684,41077c,410c0d8c,410d00,410e9b,410f42,411001be,411135,411500ff,411f0013,41210000,err,412e00,4130ff,4131418c,41335d,41347e2f7ff3,413c05ac,413e02ab,err,4143004a,41447ff2,414504,414789,err,414a51,414c35,414d0000,414e7d91
2016-12-08 18:06:50,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-08,10:06:31,00,08,08,1,41030200,410487,410547,410683,41077c,410c0d8f,410d00,410e9a,410f42,411001c0,411135,411500ff,411f0014,41210000,41247f6a689f,err,4130ff,4131418c,41335d,err,413c05dd,413e02ad,414235c9,4143004b,41447ff2,414504,414789,err,414a51,414c35,414d0000,414e7d91
2016-12-08 18:06:51,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-08,10:06:32,00,08,08,1,41030200,410488,410547,err,41077c,err,410d00,410e97,410f42,411001be,411135,411500ff,411f0015,41210000,412480786a11,412e00,4130ff,4131418c,41335d,413480818002,413c060c,413e02af,414235dd,err,41447ff2,414504,414789,414928,414a51,414c35,err,414e7d91
2016-12-08 18:06:52,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-08,10:06:33,00,06,08,1,41030200,410489,410547,410684,41077c,410c0d7d,410d00,410e97,410f42,411001d1,411135,411500ff,411f0016,41210000,412480fe6ad9,412e00,4130ff,4131418c,41335d,4134811c8006,err,413e02b0,414235c9,4143004b,41447ff2,414504,414789,err,414a51,414c35,414d0000,414e7d91
2016-12-08 18:06:53,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-08,10:06:34,00,06,08,1,41030200,41048a,410547,410685,41077c,410c0d99,410d00,410e95,410f42,411001d1,411135,411500ff,411f0017,41210000,412480b86a25,412e00,4130ff,4131418c,41335d,413480a08003,413c0669,413e02b2,err,4143004c,41447ff2,414504,414789,err,414a51,414c35,414d0000,414e7d91
2016-12-08 18:06:54,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-08,10:06:35,00,06,08,1,41030200,41048a,410548,410685,41077c,410c0db2,410d00,410e93,410f42,411001d0,411135,411500ff,411f0018,41210000,41247fbe693f,412e00,4130ff,4131418c,41335d,41347fdc7fff,413c0696,413e02b4,414235c9,4143004b,err,414504,414789,414928,err,414c35,414d0000,414e7d91
2016-12-08 18:06:55,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-08,10:06:36,00,07,08,1,41030200,410489,err,410684,41077c,410c0d70,410d00,410e97,410f42,err,411135,411500ff,411f0019,41210000,err,412e00,4130ff,4131418c,41335d,41347f787ffd,413c06c3,413e02b6,err,4143004c,41447ff2,414504,414789,err,414a51,414c35,414d0000,414e7d91
2016-12-08 18:06:56,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-08,10:06:37,00,07,08,1,41030200,41048a,410548,410684,err,410c0d86,410d00,410e94,410f42,411001c5,411135,err,411f001a,41210000,41247fdc692b,err,4130ff,4131418c,41335d,41347fac7ffd,413c06ef,413e02b8,414235dd,err,41447ff2,414504,414789,414928,err,414c35,414d0000,414e7d91
2016-12-08 18:06:57,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-08,10:06:38,00,07,08,1,41030200,41048a,410549,410683,41077c,410c0d8c,410d00,410e93,err,411001ce,411135,411500ff,411f001b,41210000,41247f80689f,412e00,4130ff,4131418c,41335d,err,413c071b,413e02bb,414235dd,4143004d,41447ff2,414504,414789,err,414a51,414c35,414d0000,414e7d91
2016-12-08 18:06:58,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-08,10:06:39,00,07,08,1,41030200,41048a,410549,410683,41077c,410c0d8c,410d00,410e91,410f42,411001ce,411135,411500ff,411f001c,41210000,41247f7568a9,412e00,4130ff,err,41335d,41347f647ffd,413c0746,413e02bd,err,4143004a,41447ff2,414504,414789,err,414a51,414c35,414d0000,414e7d91
2016-12-08 18:06:59,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-08,10:06:40,00,07,08,1,41030200,41048a,410549,410683,41077c,410c0d89,410d00,410e92,410f42,411001d4,411135,411500ff,411f001d,41210000,41247fa3690d,412e00,4130ff,4131418c,41335d,41347f9b7ffd,413c0746,413e02bd,414235dd,4143004e,41447ff2,414504,err,414928,414a51,414c35,414d0000,414e7d91
2016-12-08 18:07:00,0,0.00000-E,0.00000-N,0.0m,0.0,0.0,0.0,0.000,0.000,2016-12-08,10:06:41,00,07,08,1,41030200,41048c,410549,410683,41077c,410c0d6d,410d00,410e8d,err,411001db,411135,411500ff,err,41210000,4124805569cb,412e00,4130ff,4131418c,41335d,err,413c079b,413e02c3,414235c9,err,41447ff2,414504,414789,414928,414a51,414c35,414d0000,err
